"id","date_heure","lieu","montant","type","compte_credit_id","compte_debit_id","modele_detection_id"
"4262","2021-05-23 22:33:32.543","West Elsieview","106.37","VIREMENT","301","195","5"
"4263","2020-03-12 11:50:30.745","North Willian","921.95","VIREMENT","146","411","3"
"4264","2020-07-20 04:56:20.986","Legrosshire","908.47","VIREMENT","209","371","5"
"4265","2022-07-26 18:38:32.384","Changfort","775.78","RETRAIT","274","149","5"
"4266","2022-12-10 17:23:44.308","Denahaven","954.29","TRANSFERT_INTERNE","71","259","5"
"4267","2020-06-18 05:24:12.452","West Hildegard","583.84","AUTRE","337","103","1"
"4268","2020-08-13 11:38:22.611","Genarohaven","454.62","TRANSFERT_INTERNE","300","6","3"
"4269","2023-07-02 08:08:16.06","Louellastad","961.15","PAIEMENT_CARTE_CREDIT","407","63","4"
"4270","2023-08-11 17:51:15.365","Pacochahaven","191.81","TRANSFERT_INTERNE","374","255","3"
"4271","2021-03-16 13:25:40.849","Lake Kennith","543.7","TRANSFERT_INTERNE","165","128","3"
"4272","2020-03-11 15:45:47.038","East Max","294.37","TRANSFERT_INTERNE","395","489","3"
"4273","2022-05-09 11:12:26.256","Lake Evelynn","891.22","TRANSFERT_INTERNE","281","209","2"
"4274","2021-03-02 16:35:25.206","East Marcella","24.46","PAIEMENT_CARTE_CREDIT","370","484","1"
"4275","2021-04-02 18:49:50.174","North Denese","126.2","AUTRE","351","230","3"
"4276","2020-10-26 14:58:08.139","North Leena","522.06","PAIEMENT_CARTE_CREDIT","364","103","3"
"4277","2021-09-18 16:14:58.106","Port Milissa","142.94","VIREMENT","123","326","3"
"4278","2021-11-20 13:34:54.489","Lake Joseph","597.73","RETRAIT","36","380","5"
"4279","2021-03-07 00:07:50.784","East Man","75.26","RETRAIT","372","332","2"
"4280","2022-06-10 19:02:47.461","Marlonview","582.67","VIREMENT","68","196","4"
"4281","2020-08-27 09:13:19.211","North Peter","917.25","VIREMENT","153","105","3"
"4282","2020-12-22 23:46:16.282","Kristenville","329.08","VIREMENT","21","30","4"
"4283","2020-04-16 04:23:29.209","Port Ariane","687.26","TRANSFERT_INTERNE","142","192","5"
"4284","2022-07-08 00:30:25.776","Port Jamilaview","408.25","VIREMENT","487","33","1"
"4285","2020-02-11 03:46:28.34","Emoryfurt","487.89","AUTRE","198","46","1"
"4286","2023-06-22 14:35:20.594","West Hanbury","338.18","VIREMENT","247","486","3"
"4287","2020-08-15 18:07:07.283","Port Colby","516.47","VIREMENT","43","16","2"
"4288","2023-01-10 11:41:55.091","South Seema","904.52","PAIEMENT_CARTE_CREDIT","88","172","5"
"4289","2023-08-26 09:39:49.771","West Terryport","711.16","RETRAIT","473","80","5"
"4290","2023-04-12 02:02:28.365","North Willian","977.73","RETRAIT","411","19","4"
"4291","2020-05-07 13:32:17.029","East Thanhfurt","929.38","AUTRE","157","119","2"
"4292","2022-11-17 16:45:37.306","Terramouth","975.14","AUTRE","47","278","1"
"4293","2021-06-13 20:43:35.338","Lake Margretshire","474.03","TRANSFERT_INTERNE","442","257","4"
"4294","2022-02-14 12:52:23.859","Lake Mitzie","494.57","AUTRE","43","241","5"
"4295","2023-01-28 22:59:44.82","Port Faustinochester","224.08","TRANSFERT_INTERNE","320","281","1"
"4296","2022-07-23 05:37:23.863","Lake Shane","932.78","TRANSFERT_INTERNE","390","193","2"
"4297","2021-03-18 16:35:49.662","Barriechester","959.61","TRANSFERT_INTERNE","414","88","4"
"4298","2020-07-20 13:33:43.727","Howardfort","520.97","VIREMENT","231","473","3"
"4299","2022-04-11 15:06:51.999","Aldentown","831.06","RETRAIT","361","464","3"
"4300","2021-01-24 06:00:03.856","O'Konshire","707.96","RETRAIT","290","354","3"
"4301","2020-02-11 22:28:11.153","Haleyfurt","18.36","RETRAIT","226","13","1"
"4302","2020-08-06 20:04:44.021","Elyseshire","714.11","VIREMENT","221","202","3"
"4303","2023-05-25 02:18:07.986","Moshechester","489.67","RETRAIT","455","54","5"
"4304","2023-02-28 02:16:42.095","North Bobby","280.34","RETRAIT","395","57","2"
"4305","2020-04-27 12:30:09.985","North Brigidberg","57.82","RETRAIT","16","191","2"
"4306","2022-03-09 17:28:08.734","North Trinidadbury","471.56","RETRAIT","489","76","5"
"4307","2022-10-09 17:33:07.938","South Wilfordview","767.67","TRANSFERT_INTERNE","163","446","2"
"4308","2022-09-20 16:53:33.05","South Haileyside","320.55","TRANSFERT_INTERNE","225","230","3"
"4309","2022-03-15 06:52:19.302","Port Errolfurt","945.36","AUTRE","143","390","5"
"4310","2020-05-30 19:27:33.181","North Vincenzoside","533.08","RETRAIT","396","237","3"
"4311","2022-11-30 05:05:44.673","New Wallyborough","824.71","TRANSFERT_INTERNE","470","75","2"
"4312","2021-03-18 21:54:49.17","Borerview","596.82","VIREMENT","489","54","1"
"4313","2022-08-06 03:34:27.927","Lake Willismouth","646.82","RETRAIT","166","470","2"
"4314","2021-11-12 11:36:39.113","Lake Karolberg","310.2","RETRAIT","492","352","3"
"4315","2020-01-27 01:39:01.518","Cronaberg","12.29","VIREMENT","61","171","3"
"4316","2022-09-19 21:59:36.664","Lubowitzfurt","602.6","AUTRE","378","375","2"
"4317","2020-08-29 11:23:14.45","Camelliamouth","38.09","RETRAIT","473","292","3"
"4318","2021-12-30 22:25:52.863","Clarisashire","309.8","VIREMENT","18","81","5"
"4319","2023-08-07 19:31:07.48","Jaskolskitown","442.81","VIREMENT","1","344","4"
"4320","2020-11-15 02:56:21.66","South Billfurt","775.39","RETRAIT","325","465","2"
"4321","2020-12-18 05:31:36.539","New Alyciaside","395.86","VIREMENT","195","349","3"
"4322","2021-02-02 01:50:11.015","Louiemouth","338.58","RETRAIT","126","110","3"
"4323","2022-05-13 07:20:53.451","North Earleen","509.9","TRANSFERT_INTERNE","101","445","4"
"4324","2020-11-20 04:19:07.584","Shieldsfurt","878.83","RETRAIT","377","174","5"
"4325","2022-05-03 02:04:31.757","South Wilton","236.79","VIREMENT","342","331","4"
"4326","2021-03-10 10:59:56.071","North Bernitaberg","382.14","VIREMENT","309","58","4"
"4327","2020-06-19 02:19:00.488","South Elin","294.82","TRANSFERT_INTERNE","123","138","5"
"4328","2022-03-01 20:32:20.159","Port Colby","314.53","TRANSFERT_INTERNE","267","33","3"
"4329","2022-03-13 22:48:09.137","Beattyborough","303.02","AUTRE","420","376","5"
"4330","2020-01-17 09:17:36.078","Jerroldmouth","125.87","TRANSFERT_INTERNE","195","147","2"
"4331","2022-04-03 08:54:39.032","New Tanishaport","838.44","PAIEMENT_CARTE_CREDIT","58","19","3"
"4332","2023-07-27 16:12:54.827","Palmerview","798.87","AUTRE","157","41","2"
"4333","2022-11-15 16:09:39.429","North Stanleymouth","46.18","AUTRE","348","152","3"
"4334","2022-02-04 12:01:27.057","Lake Elsyshire","822.04","PAIEMENT_CARTE_CREDIT","420","488","4"
"4335","2021-12-12 23:29:08.604","Krajcikburgh","914.34","AUTRE","116","247","2"
"4336","2023-01-03 18:20:43.422","Rueckerfurt","627.76","VIREMENT","286","335","4"
"4337","2022-12-05 13:31:45.465","West Roman","602.04","TRANSFERT_INTERNE","198","449","4"
"4338","2021-02-13 02:16:24.375","Baileyhaven","525.01","TRANSFERT_INTERNE","138","109","3"
"4339","2021-09-22 10:31:08.854","Stefanside","284.17","TRANSFERT_INTERNE","369","372","5"
"4340","2022-01-13 18:42:04.238","Lake Jameeberg","626.59","AUTRE","232","437","4"
"4341","2020-06-21 22:09:47.95","East Carylchester","819.99","VIREMENT","22","417","4"
"4342","2020-07-13 05:41:49.545","East Noelville","792.22","TRANSFERT_INTERNE","148","393","3"
"4343","2020-01-02 05:14:25.956","Lake Jamila","973.63","PAIEMENT_CARTE_CREDIT","142","119","5"
"4344","2023-09-16 20:49:23.362","South Mandastad","372.81","VIREMENT","45","482","2"
"4345","2020-09-05 10:35:30.798","Port Audrea","906.57","VIREMENT","445","267","2"
"4346","2023-05-21 20:20:13.282","Konopelskishire","453.46","RETRAIT","229","215","5"
"4347","2021-09-17 04:40:13.756","Welchton","677.18","AUTRE","339","420","2"
"4348","2021-01-26 19:32:38.542","South Elna","406.82","VIREMENT","366","326","3"
"4349","2021-02-28 05:10:56.673","Halvorsonland","769.18","RETRAIT","391","53","4"
"4350","2021-11-03 05:46:10.476","Wiegandburgh","876.97","PAIEMENT_CARTE_CREDIT","183","419","2"
"4351","2023-08-09 11:11:15.121","Dominicburgh","951.42","PAIEMENT_CARTE_CREDIT","233","322","4"
"4352","2020-10-24 02:31:45.913","Dooleyport","546.69","AUTRE","368","261","3"
"4353","2022-11-14 08:35:04.452","West Tai","315.78","TRANSFERT_INTERNE","99","188","3"
"4354","2020-06-27 18:34:05.052","Stantonville","41.15","VIREMENT","452","234","3"
"4355","2022-04-19 23:14:31.996","Alonsoborough","937.49","VIREMENT","477","50","2"
"4356","2020-06-25 12:07:12.493","Vaniamouth","210.49","RETRAIT","480","197","1"
"4357","2020-06-08 03:37:10.582","New Lilla","373.16","RETRAIT","8","347","2"
"4358","2023-04-13 03:22:57.336","Fayton","230.82","RETRAIT","193","389","2"
"4359","2021-01-30 22:06:37.244","Olinview","172.92","RETRAIT","151","339","4"
"4360","2023-06-02 11:40:49.934","Rodrickfurt","260.01","RETRAIT","480","371","1"
"4361","2020-03-27 14:04:58.431","Schaeferview","395.21","AUTRE","2","321","4"
"4362","2021-10-26 22:35:47.884","Xiomarahaven","763.71","TRANSFERT_INTERNE","71","443","2"
"4363","2021-01-28 08:28:04.463","West Reynalda","202.09","AUTRE","62","396","2"
"4364","2021-05-22 20:55:29.221","Lefflershire","319.22","VIREMENT","205","391","5"
"4365","2020-08-05 19:56:05.902","Considinefurt","74.78","VIREMENT","36","272","3"
"4366","2020-07-17 22:33:20.439","South Alexiaburgh","700.4","VIREMENT","190","413","3"
"4367","2021-08-07 13:14:32.827","West Jaimee","224.85","TRANSFERT_INTERNE","434","160","2"
"4368","2020-05-08 16:50:54.436","Port Budview","280.17","PAIEMENT_CARTE_CREDIT","422","200","1"
"4369","2020-06-25 12:44:25.941","South Deidre","214.01","VIREMENT","193","91","3"
"4370","2022-06-18 04:14:16.856","Collinbury","723.34","RETRAIT","374","175","4"
"4371","2020-01-23 16:37:04.262","Gloverport","527.77","PAIEMENT_CARTE_CREDIT","372","272","4"
"4372","2021-01-26 13:36:50.064","Cartermouth","405.06","VIREMENT","180","470","4"
"4373","2022-08-15 06:27:06.016","Port Montefurt","433.26","AUTRE","73","149","5"
"4374","2020-12-03 14:31:05.83","Roobchester","86.55","PAIEMENT_CARTE_CREDIT","204","266","5"
"4375","2020-11-23 08:44:25.24","Lake Winford","328.13","VIREMENT","190","350","3"
"4376","2022-12-25 07:57:06.188","Port Magdalen","746.75","AUTRE","460","205","1"
"4377","2021-12-07 18:55:18.34","Kandiview","422.26","TRANSFERT_INTERNE","30","201","3"
"4378","2022-10-05 15:15:08.503","Wisokystad","503.34","VIREMENT","388","30","5"
"4379","2020-08-06 17:06:51.152","Annelieseberg","445.83","PAIEMENT_CARTE_CREDIT","298","215","5"
"4380","2021-01-20 23:34:59.505","Lakintown","491.11","TRANSFERT_INTERNE","427","402","4"
"4381","2023-06-15 01:28:45.586","Joneston","511.52","RETRAIT","57","28","2"
"4382","2020-05-17 00:32:47.94","Ardisburgh","604.77","VIREMENT","173","387","3"
"4383","2021-11-28 02:35:15.901","Bennyport","289.96","VIREMENT","382","455","3"
"4384","2023-04-05 02:36:54.936","Boehmhaven","716.97","VIREMENT","160","158","3"
"4385","2021-03-24 01:00:38.274","Valmouth","497.59","AUTRE","198","10","5"
"4386","2023-09-10 14:50:43.738","Jaunitaborough","334.61","TRANSFERT_INTERNE","107","100","3"
"4387","2021-03-05 18:19:28.533","North Lesstad","115.89","RETRAIT","440","189","1"
"4388","2020-07-15 11:07:02.346","North Florrie","240.14","RETRAIT","317","310","5"
"4389","2022-10-05 10:56:14.198","East Lionelburgh","175.26","AUTRE","86","171","2"
"4390","2022-09-24 12:06:06.458","Alessandraborough","667.52","VIREMENT","203","76","3"
"4391","2022-06-01 10:51:11.162","New Rhiannon","977.73","AUTRE","381","154","3"
"4392","2020-04-12 14:45:42.714","East Grayce","815.43","PAIEMENT_CARTE_CREDIT","211","12","3"
"4393","2023-03-29 20:08:33.344","North Margit","555.58","PAIEMENT_CARTE_CREDIT","350","89","5"
"4394","2021-10-16 15:43:33.167","South Hollischester","280.44","TRANSFERT_INTERNE","23","474","2"
"4395","2021-07-06 18:56:53.184","Lenardland","395.42","VIREMENT","460","386","4"
"4396","2023-09-22 11:00:14.276","Delenastad","284.54","RETRAIT","56","373","2"
"4397","2022-02-28 18:58:36.767","Nicolaschester","107.72","TRANSFERT_INTERNE","8","304","3"
"4398","2022-01-13 19:33:40.351","East Roselleland","114.11","AUTRE","395","392","5"
"4399","2020-10-20 08:37:17.547","Claytontown","590.41","VIREMENT","462","396","3"
"4400","2022-06-04 18:25:56.226","South Elmotown","573.3","PAIEMENT_CARTE_CREDIT","133","472","4"
"4401","2021-12-06 02:08:27.384","Yahairaburgh","423.34","AUTRE","430","110","4"
"4402","2020-12-01 18:25:36.492","Bartonmouth","435.49","PAIEMENT_CARTE_CREDIT","285","168","1"
"4403","2021-10-01 04:02:42.839","New Anton","196.76","PAIEMENT_CARTE_CREDIT","424","157","4"
"4404","2021-03-13 02:05:59.777","Andersonmouth","943.3","PAIEMENT_CARTE_CREDIT","489","418","2"
"4405","2023-03-03 04:18:24.625","Donettehaven","792.2","VIREMENT","258","452","5"
"4406","2021-01-19 03:00:17.164","Christiansenstad","342.08","TRANSFERT_INTERNE","319","100","2"
"4407","2021-04-25 16:02:16.964","North Hugh","717.95","VIREMENT","351","336","5"
"4408","2021-06-12 16:47:10.812","Tinishaport","375.8","VIREMENT","332","288","1"
"4409","2020-07-12 11:22:13.944","Schadenmouth","286.91","RETRAIT","23","441","4"
"4410","2021-03-16 16:43:11.086","Port Jamiberg","819.33","AUTRE","208","274","3"
"4411","2021-11-01 10:04:54.013","Jastshire","800.26","RETRAIT","466","66","4"
"4412","2023-09-22 08:05:37.719","North Danilo","336.53","AUTRE","463","414","5"
"4413","2023-04-14 06:00:59.012","East Donny","159.01","AUTRE","89","113","2"
"4414","2022-11-30 12:49:11.67","O'Haraburgh","114.31","PAIEMENT_CARTE_CREDIT","354","469","3"
"4415","2021-06-30 21:22:13.374","New Janay","380.02","TRANSFERT_INTERNE","212","244","3"
"4416","2020-05-20 19:28:37.793","Mohrfort","450.26","AUTRE","121","410","5"
"4417","2022-11-22 08:18:13.947","Randolphfurt","461.76","AUTRE","191","195","2"
"4418","2023-04-24 11:19:30.194","Dewaynefort","760.13","PAIEMENT_CARTE_CREDIT","23","456","1"
"4419","2023-07-14 03:58:44.702","New Edmundo","97.96","PAIEMENT_CARTE_CREDIT","488","95","2"
"4420","2023-07-22 13:43:13.195","East Brendan","974.74","RETRAIT","111","381","1"
"4421","2022-10-08 08:39:01.795","North Darrenmouth","961.95","RETRAIT","47","312","4"
"4422","2022-08-05 18:59:52.742","Nicolasmouth","752.89","VIREMENT","247","380","2"
"4423","2022-02-16 18:40:57.418","Port Jerrellhaven","376.43","VIREMENT","385","80","2"
"4424","2023-03-08 16:35:28.719","Trantowport","687.58","TRANSFERT_INTERNE","449","89","4"
"4425","2023-01-05 00:11:01.699","Nikkifurt","319.93","VIREMENT","221","119","3"
"4426","2021-03-11 16:23:56.704","West Royalview","403.21","TRANSFERT_INTERNE","451","104","3"
"4427","2023-03-08 00:16:38.24","Miguelbury","520.02","TRANSFERT_INTERNE","283","236","5"
"4428","2022-02-03 08:05:49.727","East Andresfurt","849.74","PAIEMENT_CARTE_CREDIT","266","6","1"
"4429","2021-03-22 22:44:46.053","Okunevaberg","427.74","PAIEMENT_CARTE_CREDIT","434","372","3"
"4430","2023-07-21 17:56:04.317","Bednarmouth","358.6","RETRAIT","299","21","2"
"4431","2022-11-15 14:38:29.456","East Kelly","95.63","TRANSFERT_INTERNE","381","54","5"
"4432","2020-06-15 17:18:42.005","Port Berniebury","330.39","TRANSFERT_INTERNE","200","472","2"
"4433","2020-12-17 23:38:07.84","Port Robtland","365.21","VIREMENT","81","239","4"
"4434","2021-10-24 09:05:15.273","Haleymouth","924.13","RETRAIT","3","107","4"
"4435","2023-09-25 04:37:19.635","East Chanellefort","269.93","PAIEMENT_CARTE_CREDIT","200","438","4"
"4436","2023-09-07 17:37:09.328","Lethamouth","838.82","RETRAIT","434","269","1"
"4437","2020-08-16 16:18:44.765","Blandaburgh","420.47","TRANSFERT_INTERNE","442","445","3"
"4438","2022-01-31 14:27:23.18","Lake Micaelaview","227.78","TRANSFERT_INTERNE","79","194","2"
"4439","2021-10-25 13:57:39.604","New Williefurt","823.36","VIREMENT","295","429","3"
"4440","2020-04-03 14:02:21.078","Eloiseland","689.57","AUTRE","231","218","4"
"4441","2021-05-19 12:47:30.498","South Von","306.35","PAIEMENT_CARTE_CREDIT","85","170","2"
"4442","2020-01-31 21:23:21.882","Kendraville","644.83","AUTRE","394","480","5"
"4443","2023-05-03 09:53:58.724","Veumshire","239.27","TRANSFERT_INTERNE","61","351","5"
"4444","2022-11-15 07:02:42.23","Jewellview","61.37","PAIEMENT_CARTE_CREDIT","213","9","3"
"4445","2023-07-30 11:41:10.081","Carolynland","311.66","AUTRE","182","385","4"
"4446","2023-01-18 22:42:09.393","South Marilynton","163.88","VIREMENT","287","90","4"
"4447","2021-04-17 23:35:53.565","New Clement","552.62","AUTRE","41","484","3"
"4448","2021-08-01 16:51:08.329","Osinskifort","791.84","RETRAIT","65","485","2"
"4449","2020-12-28 01:35:55.287","Port Santo","81.2","VIREMENT","360","390","3"
"4450","2020-10-12 09:23:08.969","East Maynardborough","842.69","TRANSFERT_INTERNE","15","357","3"
"4451","2022-12-16 01:22:16.887","Port Lia","252.05","VIREMENT","308","153","4"
"4452","2022-01-07 06:36:51.961","Port Lawerencetown","635.3","RETRAIT","30","428","3"
"4453","2023-06-04 17:15:25.699","Lake Alesiachester","540.58","AUTRE","289","484","2"
"4454","2021-08-16 00:31:37.211","Lake Peterview","419.8","VIREMENT","147","267","5"
"4455","2023-05-04 07:22:31.466","Donitaton","913.39","VIREMENT","262","323","4"
"4456","2023-05-13 00:12:35.481","Augustusfurt","684.29","TRANSFERT_INTERNE","410","400","3"
"4457","2022-11-24 10:46:07.93","East Lakieshaside","620.41","PAIEMENT_CARTE_CREDIT","395","14","4"
"4458","2022-04-03 16:12:25.767","Leifstad","424.93","RETRAIT","365","364","5"
"4459","2020-10-11 22:48:06.962","Walkerhaven","151.94","TRANSFERT_INTERNE","62","387","5"
"4460","2022-04-23 22:19:22.019","Port Amirabury","825.64","VIREMENT","143","61","2"
"4461","2020-08-25 04:41:28.775","Sengerland","116.17","AUTRE","120","384","5"
"4462","2021-07-05 17:13:31.521","South Jule","509.44","TRANSFERT_INTERNE","410","197","3"
"4463","2020-06-05 14:19:01.024","Beerport","114.2","RETRAIT","368","429","3"
"4464","2022-07-11 16:25:25.085","South Clifford","832.76","RETRAIT","148","125","5"
"4465","2022-10-25 01:55:47.74","Port Spencertown","794.19","TRANSFERT_INTERNE","231","6","4"
"4466","2020-06-08 11:36:44.773","Kandraville","609.32","RETRAIT","184","32","2"
"4467","2023-09-01 05:43:03.637","Weberstad","972.52","AUTRE","450","330","3"
"4468","2022-12-19 14:11:25.711","Hackettmouth","793.96","RETRAIT","362","95","5"
"4469","2023-05-27 18:47:24.608","Port Norberto","375.9","VIREMENT","490","162","1"
"4470","2020-09-12 14:41:29.708","West Gilbury","417.06","VIREMENT","213","237","2"
"4471","2021-11-15 10:20:22.661","Lake Ulrikeberg","339.86","RETRAIT","196","107","4"
"4472","2020-03-19 12:29:55.313","Bertborough","216.39","AUTRE","389","208","4"
"4473","2021-07-05 15:31:57.917","Bodeburgh","664.07","RETRAIT","446","420","3"
"4474","2022-02-10 03:24:49.824","Mariellaberg","417.41","TRANSFERT_INTERNE","437","5","2"
"4475","2020-05-23 09:11:59.968","North Vincent","508.12","AUTRE","401","291","3"
"4476","2021-01-11 02:51:23.253","Natoshaberg","353.39","RETRAIT","222","416","4"
"4477","2023-09-01 16:51:59.767","Tangelaport","873.97","VIREMENT","96","102","1"
"4478","2021-12-22 19:18:48.3","South Armand","659.58","VIREMENT","247","468","3"
"4479","2022-07-31 23:51:36.436","Waltonburgh","106.64","RETRAIT","83","412","5"
"4480","2020-05-23 22:06:07.55","Port Vitoview","130.57","TRANSFERT_INTERNE","485","468","2"
"4481","2022-08-11 06:12:56.246","Conroybury","268.14","AUTRE","372","440","4"
"4482","2020-06-13 20:14:23.03","Annelieseberg","224.27","AUTRE","169","19","3"
"4483","2020-07-20 04:03:53.218","Lindsayville","113.3","RETRAIT","247","209","5"
"4484","2020-06-15 12:13:26.865","New Linnie","158.87","VIREMENT","330","140","2"
"4485","2023-07-09 14:09:26.998","Barneymouth","794.57","RETRAIT","325","255","2"
"4486","2022-01-17 19:32:42.018","Huelbury","93.32","AUTRE","351","68","4"
"4487","2020-02-06 10:00:40.348","Annabelleside","562.85","TRANSFERT_INTERNE","169","137","5"
"4488","2021-08-18 05:22:58.613","West Kareem","439.86","TRANSFERT_INTERNE","54","153","1"
"4489","2023-06-30 15:50:45.076","North Leighchester","414.73","TRANSFERT_INTERNE","50","64","2"
"4490","2023-01-30 03:12:55.111","Lake Calebshire","375.63","TRANSFERT_INTERNE","312","455","1"
"4491","2022-04-12 23:29:15.423","Britnimouth","131.77","AUTRE","92","435","4"
"4492","2020-07-07 00:22:52.56","Port Kaseyburgh","220.76","RETRAIT","299","345","4"
"4493","2020-01-15 02:23:42.236","Brekkeburgh","370.29","TRANSFERT_INTERNE","203","286","4"
"4494","2023-06-03 02:34:59.159","Bayerland","878.7","PAIEMENT_CARTE_CREDIT","164","121","3"
"4495","2021-08-03 20:05:20.306","East Marilynnberg","449.53","TRANSFERT_INTERNE","96","162","5"
"4496","2022-02-20 16:44:39.755","Oberbrunnerview","642.74","AUTRE","236","427","1"
"4497","2021-02-13 12:00:44.649","Anthonyville","327.16","PAIEMENT_CARTE_CREDIT","443","5","4"
"4498","2021-01-22 19:06:31.005","Schambergershire","486.65","AUTRE","399","153","1"
"4499","2020-04-24 21:00:07.375","West Rasheeda","968.34","RETRAIT","142","449","4"
"4500","2020-10-27 13:33:08.925","Shaeburgh","569.78","RETRAIT","116","430","4"
"4501","2022-06-03 02:06:02.43","North Caseystad","888.21","VIREMENT","417","435","4"
"4502","2023-09-20 02:26:39.936","East Delenastad","450.81","VIREMENT","413","222","2"
"4503","2022-08-03 21:35:18.155","North Despinaland","483.09","RETRAIT","449","258","1"
"4504","2022-08-10 09:13:21.789","Danialland","681.24","RETRAIT","396","332","1"
"4505","2021-11-17 00:10:02.542","Sanachester","473.09","TRANSFERT_INTERNE","381","308","5"
"4506","2020-12-30 18:04:31.063","Port Charleyfort","149.76","VIREMENT","331","35","5"
"4507","2021-07-12 16:45:26.951","West Mallory","44.66","VIREMENT","469","146","3"
"4508","2021-01-13 16:46:57.083","Blicktown","377.03","VIREMENT","286","193","4"
"4509","2020-10-11 00:10:47.841","Framimouth","368.91","TRANSFERT_INTERNE","459","406","2"
"4510","2022-03-05 02:02:09.368","Belenfurt","739.39","RETRAIT","392","89","2"
"4511","2020-11-14 19:35:59.064","Elmoview","631.7","TRANSFERT_INTERNE","27","473","3"
"4512","2022-10-06 02:45:48.902","North Reatha","530.77","RETRAIT","346","380","5"
"4513","2022-11-24 07:38:56.3","Altenwerthberg","963.34","RETRAIT","247","301","3"
"4514","2020-10-11 21:55:52.696","Bashirianside","267.65","TRANSFERT_INTERNE","86","40","4"
"4515","2020-05-15 22:25:11.297","Jamaalport","954.02","PAIEMENT_CARTE_CREDIT","312","324","2"
"4516","2022-09-05 02:36:44.587","North Deidreville","203.84","RETRAIT","355","33","5"
"4517","2022-02-04 08:16:39.364","Lake Norah","272.03","RETRAIT","300","197","4"
"4518","2020-11-19 01:42:26.755","Mayertport","896.65","VIREMENT","333","366","4"
"4519","2021-05-03 13:54:42.013","West Cleofurt","339.42","RETRAIT","343","35","3"
"4520","2023-02-21 20:42:11.628","Walshhaven","693.6","VIREMENT","440","239","4"
"4521","2020-07-02 21:47:35.275","Lake Nicolton","503.13","TRANSFERT_INTERNE","409","83","2"
"4522","2022-09-09 20:54:46.224","Mardellborough","936.3","RETRAIT","85","224","2"
"4523","2022-02-26 14:50:20.833","New Gilberto","135.07","PAIEMENT_CARTE_CREDIT","291","197","2"
"4524","2022-08-06 03:55:40.597","New Cordellborough","233.42","VIREMENT","417","384","5"
"4525","2021-03-16 13:43:43.032","Maximomouth","587.69","RETRAIT","388","374","4"
"4526","2022-07-01 06:13:26.557","Saulview","240.56","PAIEMENT_CARTE_CREDIT","353","224","4"
"4527","2020-11-14 04:27:22.668","North Rosaura","630.56","RETRAIT","78","443","5"
"4528","2023-05-15 04:07:09.347","Port Luanna","618.73","AUTRE","377","418","3"
"4529","2021-08-03 03:48:24.788","Lake Quyen","237.17","TRANSFERT_INTERNE","258","450","4"
"4530","2020-09-18 15:02:49.618","South Lonniemouth","767.02","RETRAIT","122","331","2"
"4531","2020-06-19 20:43:44.943","South Lupe","377.43","AUTRE","147","391","3"
"4532","2022-11-26 21:53:25.299","Liseberg","721","AUTRE","405","301","4"
"4533","2023-09-02 07:55:14.108","Ondrickastad","23.68","RETRAIT","127","352","3"
"4534","2020-11-05 15:40:31.573","Starkshire","283.22","AUTRE","299","56","2"
"4535","2022-07-08 15:51:28.532","Gradytown","501.39","RETRAIT","233","357","5"
"4536","2021-03-14 07:56:46.22","Hunterland","303.98","VIREMENT","424","86","4"
"4537","2023-07-15 07:30:04.707","Ratkeville","80.62","PAIEMENT_CARTE_CREDIT","1","10","5"
"4538","2022-12-09 08:24:28.255","Lake Gustavotown","658.7","AUTRE","445","39","5"
"4539","2021-07-29 19:01:57.413","Clairhaven","913.98","TRANSFERT_INTERNE","370","293","3"
"4540","2021-11-19 06:56:55.677","Gitamouth","637.68","TRANSFERT_INTERNE","77","42","2"
"4541","2020-08-08 19:54:55.862","Priceburgh","724.71","AUTRE","187","163","5"
"4542","2023-03-26 16:54:54.122","Huelberg","744.84","VIREMENT","266","271","2"
"4543","2022-02-15 03:28:47.721","East Veronika","159.36","AUTRE","134","254","4"
"4544","2023-03-16 21:54:34.125","Huelbury","509.43","TRANSFERT_INTERNE","447","278","2"
"4545","2021-03-02 04:25:18.59","Muellerfort","291.39","VIREMENT","77","283","5"
"4546","2023-02-25 13:12:14.811","Abbottmouth","443.57","TRANSFERT_INTERNE","258","145","4"
"4547","2022-12-01 19:11:33.05","Fayborough","323.72","RETRAIT","110","360","1"
"4548","2021-07-07 09:55:46.062","Torpton","510.14","AUTRE","489","146","4"
"4549","2022-06-07 00:14:36.433","Genovevaview","668.95","VIREMENT","142","164","4"
"4550","2021-11-04 07:30:22.14","Buddyland","411.25","AUTRE","25","229","1"
"4551","2020-04-09 18:53:29.58","East Yahaira","846.35","PAIEMENT_CARTE_CREDIT","178","15","4"
"4552","2020-05-09 01:08:49.554","Lake Socorro","437.18","PAIEMENT_CARTE_CREDIT","203","236","2"
"4553","2021-12-22 10:04:24.851","Ferryhaven","483.63","TRANSFERT_INTERNE","447","221","3"
"4554","2020-07-03 10:10:16.859","Funkton","964.03","VIREMENT","192","145","3"
"4555","2020-03-26 22:19:43.636","Winfredhaven","589.23","RETRAIT","319","268","4"
"4556","2022-01-14 16:23:00.514","North Kenisha","858.18","RETRAIT","320","212","5"
"4557","2021-08-15 04:43:48.475","Shonborough","775.41","PAIEMENT_CARTE_CREDIT","157","273","5"
"4558","2021-06-20 23:34:22.731","New Bernie","130.39","RETRAIT","455","338","1"
